time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-02 00:00:00+00:00,205,141,156.0,1.0
2025-12-03 00:00:00+00:00,127,46,31.0,3.0
2025-12-04 00:00:00+00:00,8,4,7.0,1.0
2025-12-05 00:00:00+00:00,10,6,,
2025-12-06 00:00:00+00:00,28,17,3.0,1.0
2025-12-07 00:00:00+00:00,7,3,,
2025-12-08 00:00:00+00:00,3,3,5.0,1.0
2025-12-09 00:00:00+00:00,4,4,,
2025-12-10 00:00:00+00:00,3,3,8.0,1.0
2025-12-11 00:00:00+00:00,6,2,,
2025-12-12 00:00:00+00:00,8,4,,
2025-12-13 00:00:00+00:00,9,5,,
2025-12-14 00:00:00+00:00,1,1,,
